Unnamed: 0,content,annotation,label
14986,  Well..currently its 6:54 am. My love just left for work and im on formspring answering my 38 questions. Thank you. haha Sup with you? :],"{'notes': '', 'label': ['0']}",0
3236,Now I know you're really are GAY!,"{'notes': '', 'label': ['1']}",1
1882,Fuck you and your snow! Or  bring some of it down here? ;),"{'notes': '', 'label': ['1']}",1
9769,I'm so happy. I can't believe Lacey  what a bitch. I'm so happy for Brandi M. Oh  and the look on Megan's face - priceless.,"{'notes': '', 'label': ['0']}",0
14998,  im sure. people find anyting to talk about for everyone.,"{'notes': '', 'label': ['0']}",0
17668,  We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha,"{'notes': '', 'label': ['0']}",0
4645,damn  won't be going to that.,"{'notes': '', 'label': ['1']}",1
2636, Hi my name is Andrew and I want to fuck your brains out you hoe,"{'notes': '', 'label': ['1']}",1
3363,look im sitting at home twittering my ass off on a friday night. I should know better then anyone  lol,"{'notes': '', 'label': ['1']}",1
5745,Fuck you  McGaffigan. I WANT TO GO. NAO!,"{'notes': '', 'label': ['1']}",1
4385,and somehow I still wish I was there  pig parts and all. Amazing.,"{'notes': '', 'label': ['1']}",1
8696,damn  I missed it.,"{'notes': '', 'label': ['0']}",0
8797,White chocolate peppermint mocha twist. It's a fucking mouth full but a really nice holiday drink. I stick with nonfat chai though,"{'notes': '', 'label': ['0']}",0
14495,  not too often  once a year perhaps but it hits hard when i do get sick.,"{'notes': '', 'label': ['0']}",0
13866,The internet never sleeps  and I work in online marketing. So yeah  I can understand why it sucks.,"{'notes': '', 'label': ['0']}",0
16883, Whn we gonn b 2gether?,"{'notes': '', 'label': ['0']}",0
18466, do you have twitter? =),"{'notes': '', 'label': ['0']}",0
1413,I don't hate you all the time. Just sometimes. Not enough to unfollow and block you. lol,"{'notes': '', 'label': ['1']}",1
11604,I know Ripley lives - I don't think the others do. Sucks to be them!,"{'notes': '', 'label': ['0']}",0
14322, Is there one person that can always make you smile?,"{'notes': '', 'label': ['0']}",0
3846,goddamn it kj...fuck you 58 times http://tinyurl.com/59blcl,"{'notes': '', 'label': ['1']}",1
18915, Do you have your own bank account?:,"{'notes': '', 'label': ['0']}",0
6907,That's...so gay it's painful.,"{'notes': '', 'label': ['1']}",1
12143,lol well lemme tell you  it sucks ass. Once you go blackberry you cant ever go back. Unless you go iPhone.,"{'notes': '', 'label': ['0']}",0
9788,it is nice to have a social networking site dedicated just to footie. Have to weed the wannabe wags out  I think. Bummer.,"{'notes': '', 'label': ['0']}",0
8793,That has happened to me before. They are usually quite speedy at rectifying the situation. Still  it's a pain in the ass.,"{'notes': '', 'label': ['0']}",0
1969,There's a dfference? Damn.,"{'notes': '', 'label': ['1']}",1
13671,Awwww....DUDE. That sucks!! Hope you find a paperclip and a rubberband!!,"{'notes': '', 'label': ['0']}",0
11253,It happens. Sucks when it does though that is for sure. Glad you aren't steaming. You'll have a better day tomorrow.,"{'notes': '', 'label': ['0']}",0
3502,lol...i disagree...Dick in a Box got too built up for me. It's funnier now...but it wasn't when I saw it. :-( jiz in my pants rocks!,"{'notes': '', 'label': ['1']}",1
15870,  lay in bed with my boyfriend :],"{'notes': '', 'label': ['0']}",0
14053,NICE! Kicks my 200 Cain Concepts ass! and I thought I was living large. :),"{'notes': '', 'label': ['0']}",0
14534, what do you do to help the environment ?,"{'notes': '', 'label': ['0']}",0
2682, (; hehe that&;s funny I want to fuck your tight ass,"{'notes': '', 'label': ['1']}",1
9547,that's because they are bomb-ass-tic !,"{'notes': '', 'label': ['0']}",0
18215,  Sunshine. Lots of food and hanging with my boyfriend and family :]r Awesomeness.,"{'notes': '', 'label': ['0']}",0
14180,  Food. :) hahaha,"{'notes': '', 'label': ['0']}",0
14954, and why is that?,"{'notes': '', 'label': ['0']}",0
19503, what was ur favorite song???,"{'notes': '', 'label': ['0']}",0
5478,women are fucking disgusting.,"{'notes': '', 'label': ['1']}",1
9980,that sucks I wonder why it was so messed up for you,"{'notes': '', 'label': ['0']}",0
10312,hey Houston isnt that bad...who am i kidding it sucks anus,"{'notes': '', 'label': ['0']}",0
18238,  dgaf :],"{'notes': '', 'label': ['0']}",0
7112,Piss off. ;),"{'notes': '', 'label': ['1']}",1
467,damn bossman  let find out u got 2 jobs. what are u  a single parent or somethin'?,"{'notes': '', 'label': ['1']}",1
2507, haha keep saying shit ill kill you,"{'notes': '', 'label': ['1']}",1
5090,Fat Boys have a new song?!,"{'notes': '', 'label': ['1']}",1
15429, Cats or Dogs?,"{'notes': '', 'label': ['0']}",0
10594,I've been using thunderbird but am damn near ready to chuck it. too many smtp problems. three different servers points to client.,"{'notes': '', 'label': ['0']}",0
16736, If you won a million dollars what would you do with it?,"{'notes': '', 'label': ['0']}",0
1460,mussels? or muscles. Damn web-people.,"{'notes': '', 'label': ['1']}",1
17176, Do you miss your hometown?,"{'notes': '', 'label': ['0']}",0
18911,  One fluently. Spanish pequinta,"{'notes': '', 'label': ['0']}",0
6837,then ur game sucks. no crue  not buying it.,"{'notes': '', 'label': ['1']}",1
17921, If you could lose one emotion  which would you like to lose?,"{'notes': '', 'label': ['0']}",0
16532,  yes. Ive had two years. Im on a waiting list for clinicals..which is americas way of being stupid to the people who are trying to get ahead in life..,"{'notes': '', 'label': ['0']}",0
9139,Let me just launch my ass to work then.,"{'notes': '', 'label': ['0']}",0
18908,  hi!!,"{'notes': '', 'label': ['0']}",0
9192,DAMN STRAIGHT YOU ARE :),"{'notes': '', 'label': ['0']}",0
14235,  Hahaha of c,"{'notes': '', 'label': ['0']}",0
18055,  hahah yeah he is my husband :) and i willl!!!!!!!!!!!!! thankyou :D,"{'notes': '', 'label': ['0']}",0
7510,Yea that is some BS! I HATE MESS LIKE THAT!,"{'notes': '', 'label': ['1']}",1
14162,  Spontaneousness. As much as I love to get all dressed up and go out to a big super nice expensive restuarant  I'd much rather just be in comfy clothes  go out to grab some chipotle--eating outside of course :] then maybe to the drive in with a buncha snackies and a jug of tea :] lay together with my lovee under the stars and enjoy each other.,"{'notes': '', 'label': ['0']}",0
11944,how can you not like elf? Will ferrell is fucking brilliant in it,"{'notes': '', 'label': ['0']}",0
9029,LMAO - I did too! Just went into the cities and started slaughtering  just to see what would happen. Some damn funny stuff!,"{'notes': '', 'label': ['0']}",0
12640,Right?? she knows my name and everything now.. Askin me where should she move to here in Cleveland. Damn!,"{'notes': '', 'label': ['0']}",0
15903,  Yes actually i finally did. with timothy .,"{'notes': '', 'label': ['0']}",0
12609,I'm in bed listening to the loud ass BOOMS in mililani. So many ppl popping aerials!!,"{'notes': '', 'label': ['0']}",0
7473,Fuck you and your family.,"{'notes': '', 'label': ['1']}",1
3476,dang...i need to stop eatting cheese. Damn you kraft!,"{'notes': '', 'label': ['1']}",1
12263,i have a problem i like to call desk ass.  my ass gets wider the more i sit in that damn chair.,"{'notes': '', 'label': ['0']}",0
637,How you gonna call me a hater? I'm entitled to an opinion and that opinion is SB sucks hog ass. Don't give a f!@k about it,"{'notes': '', 'label': ['1']}",1
8687,good lord. :( that sucks.,"{'notes': '', 'label': ['0']}",0
4783,i hate people who update their fb status more than once a day unless absolutely necessary...tweets-thats what they're for!,"{'notes': '', 'label': ['1']}",1
11864,Personally  I was just thinking Fuck Chase Bank. There are no good ones. They're all snakes.,"{'notes': '', 'label': ['0']}",0
7656,VTU  SUCKS &gt;.&lt;,"{'notes': '', 'label': ['1']}",1
14004,damn those pesky pirates,"{'notes': '', 'label': ['0']}",0
3238,which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's,"{'notes': '', 'label': ['1']}",1
2149,Tommy blows cock! lol,"{'notes': '', 'label': ['1']}",1
5835,Damnit.  I've started a new short story.  About a dentist. Fuck.,"{'notes': '', 'label': ['1']}",1
15033,  umm a homeless guys with blackberry haha,"{'notes': '', 'label': ['0']}",0
9444,I shall eventually. Like after I get home from work tomorrow. Damn 10-4:30 shift that is sort of my sister's but not.,"{'notes': '', 'label': ['0']}",0
13653,Damn you! I think you got me sick. :(,"{'notes': '', 'label': ['0']}",0
8713,and @Thronkus Don't hate on the old people...they got spunk.,"{'notes': '', 'label': ['0']}",0
9308,haha. a little off. but i picked up my 28 year old's sister copy that we got her for christmas and tried to hate it.,"{'notes': '', 'label': ['0']}",0
3901,DEAD ASS?!?!?!?!?!,"{'notes': '', 'label': ['1']}",1
6347,Two nerds enter  one nerd leaves!,"{'notes': '', 'label': ['1']}",1
6042,that's the coolest damn thing yet! Have you put it on your own website yet? Its a pretty simple ap  just don't use huge pics,"{'notes': '', 'label': ['1']}",1
9510,- word up  the Dragonball movie trailer offically has me upset.  It's looks MAD cheesy & bootleg.  Chow Yun Fat is the only cool dude,"{'notes': '', 'label': ['0']}",0
13737,send them instrumentals man! im performing a peas gotta have it track tonight too  fuck it,"{'notes': '', 'label': ['0']}",0
12697,"http://twitpic.com/ksek - uhmmm..almost has that ""infinity mirror"" look to it...lol!! Freak someone out after a few good drink ...","{'notes': '', 'label': ['0']}",0
7043,omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!,"{'notes': '', 'label': ['1']}",1
18802,  haha good me eitherrrrrr.,"{'notes': '', 'label': ['0']}",0
1134,nigga fuck put a Lil gin in it a drink dat shit son fuck 08,"{'notes': '', 'label': ['1']}",1
9011,LOL Keesha thought the whore island was directed at her,"{'notes': '', 'label': ['0']}",0
145,No  I HATE those commercials! Just GROSS. *gag* Okay okay  you've got an hour before showtime. hehehe &#9829;,"{'notes': '', 'label': ['1']}",1
4093,Damn  tough call  but I'd have to say toddlers.,"{'notes': '', 'label': ['1']}",1
6866,got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(,"{'notes': '', 'label': ['1']}",1
17937, I&;ll send you the links. When I get on my laptop I&;m using my phone. She has a facebook  myspace  and my yearbook,"{'notes': '', 'label': ['0']}",0
6151,dont hate too hard!  it hasn't been very warm here lately!,"{'notes': '', 'label': ['1']}",1
6936,Arrrgghhh! I hate him!,"{'notes': '', 'label': ['1']}",1
9507,that sucks. Hope you aren't stuck out there long!,"{'notes': '', 'label': ['0']}",0
6222,I almost punched her vagina into the new year... grrr she was a cunt bag. How is your trip going?,"{'notes': '', 'label': ['1']}",1
3409,I miss being here...wish they had corporations here instead of a damn AQUARIUM! I miss Jimmies hotdogs...that dog food be JUMPIN! LOL,"{'notes': '', 'label': ['1']}",1
8443,ABOUT DAMN TIME!!!,"{'notes': '', 'label': ['0']}",0
11270,"oh please do. steph is already getting tired of me saying ""deck the halls with something about my dick""","{'notes': '', 'label': ['0']}",0
18289, That&;s okay; I have Aidan(:,"{'notes': '', 'label': ['0']}",0
11524,Damn the consequences.,"{'notes': '', 'label': ['0']}",0
5562,Fuck again. Call 1800QZAK. Then your problems will be solved. I might even get you a discount,"{'notes': '', 'label': ['1']}",1
11032,well that sucks  I might be in LA at the end of this month! :(,"{'notes': '', 'label': ['0']}",0
7602,Well that sucks.,"{'notes': '', 'label': ['1']}",1
15161,  um why not haha jks :),"{'notes': '', 'label': ['0']}",0
8959,112 feet long? Damn!,"{'notes': '', 'label': ['0']}",0
2014,FUCK.,"{'notes': '', 'label': ['1']}",1
15712,  Mall i guesss,"{'notes': '', 'label': ['0']}",0
163,dating a 4 year old? Damn. You're faster than me. I only caught 3 year olds name.,"{'notes': '', 'label': ['1']}",1
13185,u better shut the fuck up wit that lol,"{'notes': '', 'label': ['0']}",0
2007,If only Edward and Bella were slightly less emo :),"{'notes': '', 'label': ['1']}",1
6991,i'm late but my damn pic mail ain't sending nowhere. they said i need to add the app? wtf?,"{'notes': '', 'label': ['1']}",1
19636, Are minors allowed to drink in your state?,"{'notes': '', 'label': ['0']}",0
13870,longboard + fat hill + car,"{'notes': '', 'label': ['0']}",0
17665, Do you collect people in jars? If so what type of people and why? If you wont put bodies in jar&;s how else do you intend on disposing of you&;re victims bodies? Ask a question back? :),"{'notes': '', 'label': ['0']}",0
8541,That's bc every1 aint hip-hop  my dude.  LOTTA posers out there? I can't even fuck w/the mainstream sumtimes....,"{'notes': '', 'label': ['0']}",0
12890,OK  now I seriously want to buy Nice List even though I know I'll never use it! DAMN YOU AND YOUR MARKETING PLOY,"{'notes': '', 'label': ['0']}",0
17105,  Stephanieeeeey(:,"{'notes': '', 'label': ['0']}",0
2491,Damn girl ... Your house was dirty.,"{'notes': '', 'label': ['1']}",1
7981,damn I wanna go Ms Baker  too!,"{'notes': '', 'label': ['0']}",0
14312,  sour krawt. i hate that stuff for some reason.,"{'notes': '', 'label': ['0']}",0
1818, & @karkar  I hate Walmart anymore. I'm gonna have to start taking my own cart with spikes and barbed wire. Maybe flamethrowers.,"{'notes': '', 'label': ['1']}",1
10081,I should know better by now  but I'm really thinking about picking up that new Lumines... Damn you  Mizuguchi.,"{'notes': '', 'label': ['0']}",0
11794,"none about right now  but there is a big croc hunt going on up north  ""Australia- where the wildlife will fucking kill you""","{'notes': '', 'label': ['0']}",0
11012,OK Cool  I'll figure it straight out in the morning..Thank Pat! BIG FAT HUG For You!{By the Way  I loved Your Portable Empire!!},"{'notes': '', 'label': ['0']}",0
14700, Tabi  text me?,"{'notes': '', 'label': ['0']}",0
14046,Hey buddy  you've been kicking ass and taking names.  Keep up the good work.,"{'notes': '', 'label': ['0']}",0
1137,I'M THE JUGGERNAUT  BITCH!,"{'notes': '', 'label': ['1']}",1
5051,a semicolon sounds like some sort of gay sex act gone wrong,"{'notes': '', 'label': ['1']}",1
2624, Hi you smelly rotten poo. You smell like pigs vomit! Did you just go to the toilet? I wondered what that smell was  you missed the toilet and it fell on your ugly clothes  are you poor? You stink like hamster poo. I&;d love to ram a metal pole up your ass.,"{'notes': '', 'label': ['1']}",1
7304,Dick Clark looked sloshed last night? I was thinking animatronic.,"{'notes': '', 'label': ['1']}",1
14331,  serious? your so lucky,"{'notes': '', 'label': ['0']}",0
8,"Lmao  im watching the same thing ahaha. The gay guy is hilarious! ""Dede having a good day and I dont want anyone to mess it up.""","{'notes': '', 'label': ['1']}",1
17498,  Well idk who youu are ? So ..hha im afraid of strangerrrs.,"{'notes': '', 'label': ['0']}",0
6244,Nerd.,"{'notes': '', 'label': ['1']}",1
3796,Dig him up? Fuck that - I'm picturing next years Halloween costume already!,"{'notes': '', 'label': ['1']}",1
16792,  I'd like that one explained to me too! i hate being restricted to sidewalks.,"{'notes': '', 'label': ['0']}",0
2661, You didn&;t get a brain that day either. They were only handing them out to people who would use them.,"{'notes': '', 'label': ['1']}",1
10972,Isn't that the evil show about the witch and her husband and the large group of gnomes?  (I hate watching TV at my sister's.),"{'notes': '', 'label': ['0']}",0
4588,you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :),"{'notes': '', 'label': ['1']}",1
18093,  yes. yes. and yes. ive done all the above before,"{'notes': '', 'label': ['0']}",0
13469,you need to come visit  bitch. i'm only 30 mts.,"{'notes': '', 'label': ['0']}",0
4461,I'm counting down the milliseconds til you OPEN THE DAMN BOX.  if I have the patience of a saint  you have the willpower of a GOD.,"{'notes': '', 'label': ['1']}",1
15225,  nahhh,"{'notes': '', 'label': ['0']}",0
17699, idk,"{'notes': '', 'label': ['0']}",0
14144, If you had one day to live  what would you spend that day doing?,"{'notes': '', 'label': ['0']}",0
3826,didja punch a bitch?,"{'notes': '', 'label': ['1']}",1
884,I would be saying the same damn thing about you. LMAO idc if I know you I'd be like see that ridiculous bitch? RI-DIC-U-LOUS,"{'notes': '', 'label': ['1']}",1
16999,  show your face,"{'notes': '', 'label': ['0']}",0
1513,damn. lol. let me try something else. hot lesbian sex. nekked girl on girl. free porn.,"{'notes': '', 'label': ['1']}",1
17179, guess who  r u obsest wiv short stack,"{'notes': '', 'label': ['0']}",0
7311,if he's upset with Brandyn's work area I'd hate to see wha he thinks of mine :P,"{'notes': '', 'label': ['1']}",1
10534,the man has talent and makes some damn good music. But he overrates himself sometimes.,"{'notes': '', 'label': ['0']}",0
4056,Fuck mod_Ella.....http://tinyurl.com/5hdbje,"{'notes': '', 'label': ['1']}",1
9262,bitch gash thrash,"{'notes': '', 'label': ['0']}",0
5663,if you can get me a signed copy of Jordan's book....we'll pull some qoutes during shows.  That guy kicks ass muchos muchos  wow,"{'notes': '', 'label': ['1']}",1
18163,  my ass and tits ;] jk idk i guess my personality?,"{'notes': '', 'label': ['0']}",0
10638,Weird. I read online that they helped. It could be this kind of apple too  they are pretty sweet. DAMN!,"{'notes': '', 'label': ['0']}",0
19848, Do you like the smell of weed?,"{'notes': '', 'label': ['0']}",0
8794,ouch  that sucks.,"{'notes': '', 'label': ['0']}",0
13495,Good call Cabel. Why the fuck is stuff like this still a problem in 2008!?,"{'notes': '', 'label': ['0']}",0
8611,I feel your pain! They removed the PS2 emulation components to cut cost on the new machine!  What you can play  looks like ass!,"{'notes': '', 'label': ['0']}",0
1482,I hate to keep sending this link.. but you never got back at me.... Whats good.. http://tinyurl.com/6xmnyr,"{'notes': '', 'label': ['1']}",1
11702,being a nerd with a camera downtown http://snipurl.com/9a5ct,"{'notes': '', 'label': ['0']}",0
6291,haha. word. i'm having a glass of wine and retooling my erotica blog project. if i'm gonna be all emo i may as well channel it,"{'notes': '', 'label': ['1']}",1
12083,he  he and some people bitch about never hearing back from them ;-),"{'notes': '', 'label': ['0']}",0
19042,  noo,"{'notes': '', 'label': ['0']}",0
10234,piggy-chain is a keychain in the shape of a pig In which you push a button @ it turns into a flashlight.,"{'notes': '', 'label': ['0']}",0
8426,Dead Like Me  isn't that the one where that girl dies and then chills with other dead people but she's still alive?  It sucks.,"{'notes': '', 'label': ['0']}",0
17489, Good night every one ! ! Spam me and I will do the same ** kisses **,"{'notes': '', 'label': ['0']}",0
17207, Someone still needs to read someone one her poems >:(  (Smiley is not pleased),"{'notes': '', 'label': ['0']}",0
11962,hahahah aw.  i support the faux-man hate.  although  i tend to support real-man-hate nowadays  too.... =/,"{'notes': '', 'label': ['0']}",0
16209,  Yeshhh,"{'notes': '', 'label': ['0']}",0
10932,oh fuck. Christmas is next week???,"{'notes': '', 'label': ['0']}",0
9230, Yeah  smart!! Lets encourage kids to eat cereal that is pure sugar so they get fat AND rotten teeth. Lovely.,"{'notes': '', 'label': ['0']}",0
13267,Excellent! We'll straighten his ass out one way or another! :~),"{'notes': '', 'label': ['0']}",0
8861,not even...its just too fucking cold out  im too fucking sick  and its too fucking cold in my basement!,"{'notes': '', 'label': ['0']}",0
10698,Episode 4 fuck boy,"{'notes': '', 'label': ['0']}",0
4194,HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's,"{'notes': '', 'label': ['1']}",1
4026,pls do....i was gon call molly maids up in this piece. i hate cleanin with a passion so early spring cleanin is some mf'in bull,"{'notes': '', 'label': ['1']}",1
2575, fuck no im not jealous of the ugly ass freak.,"{'notes': '', 'label': ['1']}",1
5709,I'm kinda meh on it--It wouldn't even be a contest as Madonna would kick his ass while he was running around screaming.,"{'notes': '', 'label': ['1']}",1
16861,  San Fransisco<3,"{'notes': '', 'label': ['0']}",0
8597,and china WANTS taiwan back  im not sure Japan wants the Oki's  as for Macau  damn you portugese land stealers same as the British,"{'notes': '', 'label': ['0']}",0
12790,damn  were you using peerguardian/encryption?,"{'notes': '', 'label': ['0']}",0
6091,"Do you realize your comment on parents dying comes off as a tad insensitive? like a ""sucks to be you"" comment","{'notes': '', 'label': ['1']}",1
383,i have to go inside of you tomorrow. i hate myself every time i am in you. i feel cheap and dirty.,"{'notes': '', 'label': ['1']}",1
5703,- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing),"{'notes': '', 'label': ['1']}",1
16328,  accomplishment,"{'notes': '', 'label': ['0']}",0
8134,im glad u agree. i was starting to wonder if i was being an ass about that one,"{'notes': '', 'label': ['0']}",0
1454,Oh it's pretty much public knowledge that I hate shaving my legs. Or at least it is now.,"{'notes': '', 'label': ['1']}",1
12172,ahhh that night was a total fucking blur! u live in ny?,"{'notes': '', 'label': ['0']}",0
12507,oh girl  you know you've been there. ;)  I hate that damn pony.,"{'notes': '', 'label': ['0']}",0
6467,shut the fuck up LOL. I wanted to take a pic so bad but it would have been obvious. My mom wanted the hat. I just tried it on haha,"{'notes': '', 'label': ['1']}",1
10811,fuck off and die! Thought I would counteract your enthusiasm.,"{'notes': '', 'label': ['0']}",0
8406,no I hate Christmas so that's not it,"{'notes': '', 'label': ['0']}",0
88,you never posted your blog. and today is guest blog day. get with the program my slut pink zebra. LOL loveee you anyway!,"{'notes': '', 'label': ['1']}",1
4723,dude.. I just think the twinke or whateva you call it... It damn cool.. LOL,"{'notes': '', 'label': ['1']}",1
2073,http://twitpic.com/t47m - Srsly  I hate it.,"{'notes': '', 'label': ['1']}",1
11414, Man that sucks.Sorry to hear hope all goes well,"{'notes': '', 'label': ['0']}",0
10196,"DAMN!!!!""","{'notes': '', 'label': ['0']}",0
19691,  Beachhh !,"{'notes': '', 'label': ['0']}",0
7591,AND DAMN I JUST LOST /AGAIN/.,"{'notes': '', 'label': ['1']}",1
10155,i ain cutting my phone off until i see developed land. i need gps tracking shit is damn near haiti!,"{'notes': '', 'label': ['0']}",0
10550,I hope u had a kick ass day.  Ross,"{'notes': '', 'label': ['0']}",0
19502,  Not at all!(:,"{'notes': '', 'label': ['0']}",0
11515, got on http://openzap.com saying: Check Out Todays(12-09-08) HUGE Daily Nerd Links Post! #digg(http://ping.fm/F3AKA)  #flo ...,"{'notes': '', 'label': ['0']}",0
15457, If you had your own talk show  who would your first three guests be?,"{'notes': '', 'label': ['0']}",0
19536,  hahahahahhaha ikr. :) but D: im not even talking to him hahahahahaahahahaha,"{'notes': '', 'label': ['0']}",0
4670,Yep  it's blocking the absurd hate ur preparing to throw my way in 5....4...3.....2......1,"{'notes': '', 'label': ['1']}",1
3968,YOUR A WHORE!,"{'notes': '', 'label': ['1']}",1
9775,Yes they are moving the ProBowl. Totally sucks. This will be my last year I am attending.,"{'notes': '', 'label': ['0']}",0
19511, if you had to remove a part of your body bec. it has cancer cells.. what part of your body would you choose? why?,"{'notes': '', 'label': ['0']}",0
8326,kick ass!,"{'notes': '', 'label': ['0']}",0
4316,what a loser. :P,"{'notes': '', 'label': ['1']}",1
11955,do not bitch about the temperatures while I'm up in the freezing tundra of the north or I'll slap yer pregnant ass  love.,"{'notes': '', 'label': ['0']}",0
19589,  its more like 5 mins :) and i was delayed by a train ;),"{'notes': '', 'label': ['0']}",0
15637,  :o,"{'notes': '', 'label': ['0']}",0
10878,damn! I don't pray but I hope she gets well very soon!,"{'notes': '', 'label': ['0']}",0
1796,"Have you seen Bitch magazine's article about twilight? about ""absitence porn"" http://is.gd/d2pt","{'notes': '', 'label': ['1']}",1
15616, Would you rather own a luxury yacht or a private jet?,"{'notes': '', 'label': ['0']}",0
17391, Is it legal to travel down a road in reverse  as long as your following the direction of the traffic?,"{'notes': '', 'label': ['0']}",0
6158,"did you come up with the ""server-hugger"" moniker  or what some other wise-ass?","{'notes': '', 'label': ['1']}",1
12300,Nah man  no help needed right now. Just ranting about this damn shopping cart I have to debug.,"{'notes': '', 'label': ['0']}",0
399,fuck yes,"{'notes': '', 'label': ['1']}",1
9660,@pokecheck Cheers! *raises glass* ...damn  I need another.,"{'notes': '', 'label': ['0']}",0
14716,  trick of the mind and the eye.,"{'notes': '', 'label': ['0']}",0
11415,it back safely...misssed this damn weather.  I think it may be too cold to go on my date  yo...,"{'notes': '', 'label': ['0']}",0
6484, pig 100% pig,"{'notes': '', 'label': ['1']}",1
11251,Oh  Thanks for signing off on me  Queen Rude-Bitch D:,"{'notes': '', 'label': ['0']}",0
9267,i hate when that happens.,"{'notes': '', 'label': ['0']}",0
4459,you asian!!! I hate asians!!! Bahahahahhaha!!! Jk! I am well on my way to getting fucked up!!! See you next year!!! Hahahahaha!!,"{'notes': '', 'label': ['1']}",1
16547,  depends if there are little kids about i dont trust lol,"{'notes': '', 'label': ['0']}",0
2569, Here&;s an idea  how about stop trying o get hook up with Tabitha and actually find someone who can suck you 3inches dick  hahaha doubt that will ever happen. No girl likes a pevert and a douche(:,"{'notes': '', 'label': ['1']}",1
11212,ur invading my space! @prezzure kick his ass out starbucks,"{'notes': '', 'label': ['0']}",0
12010,I agree with you... just hate that we're going to be hearing about it. Only hoped for their loss so Mack could move on and grow up.,"{'notes': '', 'label': ['0']}",0
10690,damn right I'm interested. I run beastsoftheeast.com,"{'notes': '', 'label': ['0']}",0
7508,yeah those darn gay alarms at CVS.....,"{'notes': '', 'label': ['1']}",1
8181,hah!!! sucks being in canda! Roland  we have bright sunny skys,"{'notes': '', 'label': ['0']}",0
4069,lenee  that bo*o ass incense you gave me smells like an episcopalian funeral. lol! choked out saturday night  etc.,"{'notes': '', 'label': ['1']}",1
14902,  i have no clue,"{'notes': '', 'label': ['0']}",0
12384,Nice. They've cancelled ours. I ask you: how is a man supposed to get drunk and photocopy his ass at work now?,"{'notes': '', 'label': ['0']}",0
15136, How do you feel when you have a hunch someone&;s not paying attention to what you have to say?,"{'notes': '', 'label': ['0']}",0
10986,I would agree with that! it would be funny if it wasn't pouring so damn much!,"{'notes': '', 'label': ['0']}",0
1566,it means - the fat beauty and yes lost 43 kgs thru heavy dieting n working out at the gym 6 days a week - that was 3 yrs ago,"{'notes': '', 'label': ['1']}",1
10181,i was forced to watch the pats for too many years... FUCK THAT SHIT!!!!! haha,"{'notes': '', 'label': ['0']}",0
18996,  JET!!(: Hate boats! Worst experience ever was on a boat! Never again!,"{'notes': '', 'label': ['0']}",0
1399,yeah fuck it kill um all!,"{'notes': '', 'label': ['1']}",1
3706,gay people have just as much of a right to be as miserable as straight people! ;),"{'notes': '', 'label': ['1']}",1
14713,  Rain doesn't bother me at all other than when Im dressed up and have to be somewhere important. Rain is important.,"{'notes': '', 'label': ['0']}",0
15185,  Quit my job of a year and half at Kroger to go on a girls vacation after I graduated to panama city  fl. :) I did it in two days and took the money I had to go have fun,"{'notes': '', 'label': ['0']}",0
9946,J.Mayer sucks the big one.,"{'notes': '', 'label': ['0']}",0
4328,damn that store! ~*Krystle*~,"{'notes': '', 'label': ['1']}",1
17900, going to Idaho and go to see my Idaho friends is the same thing. So pick a different wish,"{'notes': '', 'label': ['0']}",0
10022,i read an article on jobros and thought damn we should cash in on our jobro pokemon. Perfect stocking stuffers haha,"{'notes': '', 'label': ['0']}",0
6276,you'll be a a monit-whore.,"{'notes': '', 'label': ['1']}",1
18850, Have you locked yourself out of you house?,"{'notes': '', 'label': ['0']}",0
19282, alexis....i&;ve had the biggest crush on you for awhile!  i don&;t go on here a lot.  but please message me on www.findersingle.com under the username &quot;wishfulthinker&quot;.  please don&;t get all weird.  =),"{'notes': '', 'label': ['0']}",0
17768, Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????,"{'notes': '', 'label': ['0']}",0
15403, What if you&apos;re in hell  and you&apos;re mad at someone  where do you tell them to go?,"{'notes': '', 'label': ['0']}",0
18445, Do you have any piercings?,"{'notes': '', 'label': ['0']}",0
6951,i was able to connect to may exchange with apple mail after they enabled active sync for my iphone. i hate entourage... so much,"{'notes': '', 'label': ['1']}",1
14044,Hey CRTs kick ass... I love the Viewsonics and some of the Sonys,"{'notes': '', 'label': ['0']}",0
12681,your gonna get so fat before school starts,"{'notes': '', 'label': ['0']}",0
18144, how many hugs do you get a day?,"{'notes': '', 'label': ['0']}",0
19130, Do you over think or under think?,"{'notes': '', 'label': ['0']}",0
15197, How do you get cold sores? Are they really herpes?r,"{'notes': '', 'label': ['0']}",0
6247,dude ur wack ass better be playin at medium or above cuz u need to step up ur game if u wanna challenge a rock god such as myself,"{'notes': '', 'label': ['1']}",1
